YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST_FLAG,PREVIOUS_FLAG,BENEFICIAL_OWNER,BO_COUNTRY,COMMERCIAL_OPERATOR,REGISTERED_OWNER,RO_COUNTRY,PLACE,COUNTRY,ARRIVAL
2015,9109914,Ming Hai,Bulk Carrier,26063,,1996,Panama ,,China Ocean Shipping (Group) Company (COSCO)  ,China,COSCO (Cayman) Fortune Holding Company Limited  ,Minghai Shipping Incorporated  ,Panama,Jiangyin,China,15-04-2015
2015,9110274,Qin Hai,Bulk Carrier,26063,,1995,Panama ,,China Ocean Shipping (Group) Company (COSCO)  ,China,COSCO Bulk Carrier Company Limited  ,Qinhai Shipping Incorporated  ,Hong Kong,Jiangyin,China,05-06-2015
2015,9158800,Tian Fu Hai,Bulk Carrier,79480,,1998,China ,,China Ocean Shipping (Group) Company (COSCO)  ,China,COSCO Bulk Carrier Company Limited  ,COSCO Bulk Carrier Company Limited  ,China,Xinhui,China,03-04-2015
2015,8818740,Gao He,Fully Cellular Containership,37143,,1990,China ,,China Ocean Shipping (Group) Company (COSCO)  ,China,Shanghai Panasia Shipping Company Limited  ,Shanghai Panasia Shipping Company Limited  ,China,Zhoushan,China,25-09-2014
2015,8919556,Tai Hua Hai,Bulk Carrier,27598,,1991,China ,,China Ocean Shipping (Group) Company (COSCO)  ,China,COSCO Bulk Carrier Company Limited  ,COSCO Bulk Carrier Company Limited  ,China,Unknown,China,04-03-2015
2015,9158393,Yi Chang Hai,Bulk Carrier,18074,,1997,Panama ,,China Ocean Shipping (Group) Company (COSCO)  ,China,COSCO (Cayman) Fortune Holding Company Limited  ,Yichanghai Shipping Incorporated  ,Hong Kong,Jiangyin,China,28-03-2015
2015,9214654,Ji Li Hu,Product Tanker,38381,,2000,China ,,China Ocean Shipping (Group) Company (COSCO)  ,China,Dalian Ocean Shipping Company (COSCO Dalian)  ,Dalian Ocean Shipping Company (COSCO Dalian)  ,China,Unknown,China,31-03-2015
2015,8916334,Qinfa 8,Bulk Carrier,40025,,1991,China ,,China Qinfa Group Limited ,China,Hong Kong Qinfa Shipping Limited ,Zhuhai Qinfa Shipping Company Limited ,China,Unknown,China,03-11-2015
2015,8508187,Da Bie Shan,Bulk Carrier,26835,,1990,China ,,China Shipping (Group) Company,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited  ,China,Zhoushan,China,06-05-2015
2015,9108908,Lin Yuan,Fully Cellular Containership,7065,,1996,China ,,China Shipping (Group) Company ,China,China Shipping Container Lines Company Limited ,China Shipping Container Lines Company Limited ,China,Zhangjiagang,China,26-08-2015
2015,8110289,Bai Hua Shan,Bulk Carrier,34572,,1984,China ,,China Shipping (Group) Company  ,China,China Shipping Haisheng Company Limited  ,China Shipping Haisheng Company Limited  ,China,Xinhui,China,21-01-2015
2015,8307375,Yin Hua,Bulk Carrier,24942,,1985,China ,,China Shipping (Group) Company  ,China,Shanghai Time Shipping Company Limited  ,Shanghai Time Shipping Company Limited  ,China,Ningde ,China,16-11-2014
2015,8307636,Hai Neng,Bulk Carrier With Container Capacity,19510,,1985,China ,,China Shipping (Group) Company  ,China,Shanghai Time Shipping Company Limited  ,Shanghai Time Shipping Company Limited  ,China,Taizhou ,China,30-06-2014
2015,8407682,Zhen Fen 10,Bulk Carrier,12827,,1985,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Shanghai,China,26-04-2014
2015,8500159,Guang Hua,Bulk Carrier,36584,,1985,China ,,China Shipping (Group) Company  ,China,China Shipping (Group) Company  ,Zhuhai New Century Shipping Company Limited  ,China,Jiangyin,China,24-10-2014
2015,8500161,Bei Ji Xing,Bulk Carrier,20550,,1986,China ,,China Shipping (Group) Company  ,China,Shanghai Time Shipping Company Limited  ,Shanghai Time Shipping Company Limited  ,China,Jiangyin,China,20-06-2014
2015,8601197,Wan Shou Shan,Bulk Carrier,26835,,1989,China ,,China Shipping (Group) Company  ,China,China Shipping Bulk Carrier Company Limited  ,China Shipping Bulk Carrier Company Limited  ,China,Jiangyin,China,23-03-2015
2015,8601317,Mo Xing Ling,Bulk Carrier,12863,,1986,China ,,China Shipping (Group) Company  ,China,China Shipping International Intermodal Company Limited  ,China Shipping International Intermodal Company Limited  ,China,Wenzhou ,China,13-04-2014
2015,8879342,Ning An 2,Bulk Carrier,26392,,1993,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Zhoushan,China,26-09-2014
2015,8889244,Ning An 10,Bulk Carrier,26392,,1996,China ,,China Shipping (Group) Company  ,China,Guangzhou Maritime Transport (Group) Company  ,Guangzhou Maritime Transport (Group) Company  ,China,Jiangyin,China,20-01-2015
2015,9021514,Ning An 5,Bulk Carrier,26448,,1994,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Zhangjiagang ,China,24-01-2015
2015,9021526,Ning An 6,Bulk Carrier,26448,,1993,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Zhangjiagang ,China,02-02-2015
2015,9110494,Peach Mountain,Bulk Carrier,27235,,1996,Hong Kong ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,Li Chuan Shipping S.A.,Hong Kong,Jiangyin,China,24-01-2015
2015,8301917,An Ping 5,Bulk Carrier,24389,,1986,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Jiangyin,China,24-03-2015
2015,8301929,An Ping 6,Bulk Carrier,24389,,1987,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited  ,China,Zhoushan,China,24-03-2015
2015,8508175,Hua Rong Shan,Bulk Carrier,26835,,1989,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Jiangyin,China,24-03-2015
2015,8601252,Dong Ping Shan,Bulk Carrier,26835,,1990,China ,,China Shipping (Group) Company  ,China,Guangzhou Maritime Transport (Group) Company  ,Guangzhou Maritime Transport (Group) Company  ,China,Jiangyin,China,20-04-2015
2015,8831352,Da Ming Shan,Bulk Carrier,26835,,1989,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Xinhui,China,17-04-2015
2015,9109706,Xin Yong An 1,Bulk Carrier,26737,,1995,China ,,China Shipping (Group) Company  ,China,China Shipping (Hong Kong) Marine Company Limited  ,Purple Gold Mountain Shipping S.A.  ,Panama,,China,21-04-2015
2015,9110509,Fei Feng Shan,Bulk Carrier,27235,,1997,China ,,China Shipping (Group) Company  ,China,China Shipping Bulk Carrier Company Limited  ,China Shipping Bulk Carrier Company Limited  ,China,Zhangjiagang,China,01-04-2015
2015,9017496,Zhen Fen 15,Fully Cellular Containership,13253,,1992,China ,,China Shipping (Group) Company  ,China,China Shipping Container Lines Company Limited  ,China Shipping Container Lines Company Limited  ,China,Jiangyin,China,25-05-2015
2015,9073969,Zhen Fen 22,Fully Cellular Containership,13396,,1995,China ,,China Shipping (Group) Company  ,China,China Shipping Container Lines Company Limited  ,China Shipping Container Lines Company Limited  ,China,Jiangmen,China,27-05-2015
2015,8506139,An Ping 3,Bulk Carrier,24489,,1987,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Jiangyin,China,06-02-2015
2015,8889232,Ning An 9,Bulk Carrier,26392,,1995,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Unknown,China,12-01-2015
2015,8905842,Pu Tuo Ling,Bulk Carrier,12827,,1990,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited  ,China,Zhangjiagang,China,10-02-2015
2015,9019808,Ning An 3,Bulk Carrier,26448,,1993,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Zhoushan,China,14-01-2015
2015,9019810,Ning An 4,Bulk Carrier,26448,,1993,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Zhoushan,China,14-01-2015
2015,9044994,Ning An 8,Bulk Carrier,26448,,1994,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited  ,China,Jiangyin,China,10-02-2015
2015,9072422,Ning An 16,Bulk Carrier,26520,,1994,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Jiangyin,China,09-04-2015
2015,9108910,Wu Ling Shan,Bulk Carrier,27117,,1996,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,Li Chuan Shipping S.A.,Hong Kong,Xinhui,China,07-05-2015
2015,9118202,Zhen Fen 20,Bulk Carrier,18996,,1995,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited ,China,Jiangmen,China,16-04-2015
2015,9141493,Ning An 12,Bulk Carrier,26392,,1995,China ,,China Shipping (Group) Company  ,China,China Shipping Development Company Limited  ,China Shipping Development Company Limited Tramp Company  ,China,Jiangyin,China,15-02-2015
2015,9008615,Xin Hu Zhou,Fully Cellular Containership,34231,,1992,China ,,China Shipping (Group) Company  ,China,China Shipping Container Lines Company Limited ,China Shipping Container Lines Company Limited ,China,Jiangyin,China,04-07-2015
2015,8905933,Xin Bei Hai,Fully Cellular Containership,36584,,1990,China ,,China Shipping (Group) Company  ,China,China Shipping Container Lines Company Limited ,China Shipping Container Lines Company Limited ,China,Jiangyin,China,11-07-2015
2015,9085962,Jian She 52,Product Tanker,7894,,1995,China ,,China Shipping (Group) Company  ,China,China Shipping Tanker Company Limited ,China Shipping Tanker Company Limited ,China,Ningde ,China,28-07-2015
2015,9040508,Prosper,Bulk Carrier,90820,,1993,Comoros ,,Chinese breakers,China,Chinese breakers,Chinese breakers,China,Chittagong,Bangladesh,08-06-2015
2015,8513716,Lu Xun,General Cargo With Container Capacity,13843,,1988,China ,,Chinese-Polish Joint Stock Shipping Company (CHIPOLBROK),China,Chinese-Polish Joint Stock Shipping Company (CHIPOLBROK),Chinese-Polish Joint Stock Shipping Company (CHIPOLBROK),China,Alang,India,04-06-2015
2015,8626006,Kang Nam 5,General Cargo,1135,,1984,North Korea ,,Cho Sung Shipping Company Limited ,Belize,Cho Sung Shipping Company Limited ,Cho Sung Shipping Company Limited ,Belize,Zhangjiagang,China,31-12-2015
2015,7926899,Yang Pride,Waste Ship,3536,,1980,Tuvalu ,,Cho Yang Company Limited,South Korea,Cho Yang Company Limited,Cho Yang Company Limited,South Korea,Chittagong,Bangladesh,04-02-2015
2015,9182643,Samar,Fully Cellular Containership,19131,,2000,Togo,,Christian F. Ahrenkiel GmbH & Company KG ,Germany,Ahrenkiel Steamship GmbH & Company KG ,ms Samaria Schiffahrtsges. mbH & Company KG ,Germany,Alang,India,20-03-2015
2015,9150731,Birch 3,General Cargo,13781,,1999,Hong Kong ,,Clearwater Marine Investments,United Kingdom,Woodstreet Incorporated  ,Birch Shipping Limited,Hong Kong,Mumbai,India,15-05-2015
2015,8413473,Tarik 3,Bulk carrier,19602,,1986,Liberia,,CMR Denizcilik ve Ticaret A.S ,Turkey,Sedna Denizcilik Taahhut Insaat ve Sanayi Limited Sirketi ,Garanti Finansal Kiralama A.S. ,Turkey,Alang,India,02-04-2015
2015,8210962,Coastal Cheetah,Tug/Supply,338,,1982,India ,,Coastal Marine Construction & Engineering Limited,India,Coastal Marine Construction & Engineering Limited,Coastal Marine Construction & Engineering Limited,India,Mumbai,India,30-04-2015
2015,7349601,Boughaz,Passenger Ro/Ro,8257,,1974,Morocco ,,Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Compagnie Maritime Maroco-Norvegienne (COMARIT),Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Aliaga,Turkey,21-08-2015
2015,7358755,Banasa,Passenger Ro/Ro,11907,,1975,Morocco ,,Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Compagnie Maritime Maroco-Norvegienne (COMARIT),Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Aliaga,Turkey,20-08-2015
2015,7360629,Al Mansour,Passenger Ro/Ro,11717,,1975,Morocco ,,Compagnie Maritime Maroco-Norvegienne (COMARIT),Morocco,Compagnie Marocaine de Navigation Ferry (COMANAV),Compagnie Marocaine de Navigation Ferry (COMANAV),Morocco,Aliaga,Turkey,02-08-2015
2015,7401215,Berkane,Passenger Ro/Ro,20182,,1976,Morocco ,,Compagnie Maritime Maroco-Norvegienne (COMARIT)  ,Morocco,Compagnie Maritime Maroco-Norvegienne (COMARIT)  ,Compagnie Maritime Maroco-Norvegienne (COMARIT)  ,Morocco,Aliaga,Turkey,19-02-2015
2015,9120956,Aquagem,Bulk Carrier,85315,,1997,Liberia ,,Coronis Shipping Company Limited,Greece,Carras (Hellas) Limited  ,Hygeia Shipping & Trading Company Limited,Liberia,Gadani,Pakistan,16-05-2015
2015,9120982,Grace,Bulk Carrier,85315,,1997,St. Kitts-Nevis,,Coronis Shipping Company Limited ,Greece,Carras (Hellas) Limited ,Heywood Maritime S.A. ,Panama,Chittagong,Bangladesh,17-10-2015
2015,9075668,Aquadonna,Bulk Carrier,81272,,1995,Liberia ,,Coronis Shipping Company Limited  ,Greece,Carras (Hellas) Limited  ,Brizo Shipping & Trading Company Limited  ,Liberia,Gadani,Pakistan,04-02-2015
2015,7027411,Pacific,Passenger Cruise,23149,,1971,St Kitts & Nevis,,Corporacion de Cruceros Nacionales S.A. de C.V. ,Mexico,Corporacion de Cruceros Nacionales S.A. de C.V. ,Corporacion de Cruceros Nacionales S.A. de C.V. ,Mexico,Alang,India,19-02-2015
2015,8417948,MSC Challenger,Fully Cellular Containership,39678,,1986,Hong Kong ,,Costamare Incorporated ,Greece,Costamare Shipping Company S.A. ,Lang Shipping Company ,Hong Kong,Chittagong,Bangladesh,27-11-2015
2015,7420716,CSL Pacific,Bulk Carrier,21047,,1977,Bahamas ,,CSL Group Incorporated,Canada,CSL Australia Proprietary Limited  ,CSL Pacific Shipping Incorporated,Barbados,Xinhui,China,08-04-2015
2015,7927805,Atlantic Superior,Bulk Carrier,23955,,1982,Bahamas ,,CSL Group Incorporated,China,CSL Group Incorporated,The Canada Steamship Lines Incorporated,Canada,Xinhui,China,08-03-2015
2015,8119273,Birchglen,Bulk Carrier,22388,,1983,Canada,,CSL Group Incorporated ,Canada,CSL Group Incorporated ,The Canada Steamship Lines Incorporated ,Canada,Aliaga,Turkey,14-10-2015
2015,7910163,Mapleglen,Bulk Carrier,22734,,1981,Canada,,CSL Group Incorporated ,Canada,CSL Group Incorporated ,The Canada Steamship Lines Incorporated ,Canada,Aliaga,Turkey,09-11-2015
2015,8803446,Princess Natalie,Bulk carrier,36520,,1989,Cyprus,,Cyprus Maritime Company Limited ,Greece,Cyprus Maritime Company Limited ,Calepa Marine Company Limited ,Cyprus,Gadani,Pakistan,04-02-2015
2015,9085869,Panamax Blessing,Bulk Carrier,38606,,1996,Cyprus ,,Cyprus Sea Lines Company Limited ,Greece,Cyprus Sea Lines Company Limited ,Silver Ocean Marine Limited ,Cyprus,Alang,India,29-12-2015
2015,8508254,Sunrise,General Cargo With Container Capacity,4541,,1985,Tuvalu ,,D & S Company Limited,Taiwan,D & S Company Limited,Deryoung Maritime Company S.A.  ,Taiwan,Chittagong,Bangladesh,05-03-2015
2015,9146936,Myoken,Bulk Carrier,43490,,1997,Panama ,,Daiichi Chuo Kisen Kaisha,Japan,Daiichi Chuo Kisen Kaisha,Sylvie Shipping Corporation  ,Panama,Alang,India,02-06-2015
2015,9100592,Soyu,Bulk Carrier,48458,,1995,Liberia ,,Daiichi Chuo Kisen Kaisha  ,Japan,Daiichi Chuo Kisen Kaisha  ,Mars Shipping Company S.A.,Panama,Chittagong,Bangladesh,06-04-2015
2015,8616374,Taio Rainbow,Wood-Chip Carrier,35895,,1987,Liberia,,Daio Kaiun Company Limited ,Japan,Misuga Kaiun Company Limited ,Misuga S.A. ,Marshall Islands,Chittagong,Bangladesh,13-12-2015
2015,8317289,Merry Trans,General Cargo With Container Capacity,27226,,1985,Panama ,,Dalian Haida International Fleet Management Company Limited,China,Dalian Haida International Fleet Management Company Limited,Dalian Haida International Fleet Management Company Limited,China,Alang,India,23-05-2015
2015,8811364,Myron N.,Bulk carrier,38337,,1990,Cyprus,,Dalnave Navigation Incorporated ,Greece,Dalnave Navigation Incorporated ,Naldvin Shipping Company Limited ,Cyprus,Alang,India,27-02-2015
2015,8313221,La Med,Bulk Carrier,18977,,1985,St. Kitts-Nevis ,,Dancore NV,Belgium,Dancore NV,Pola Med Limited,Malta,Alang,India,22-04-2015
2015,8715493,Duke,Bulk Carrier,37086,,1989,Comoros ,,Dawan Shipping Company Limited ,Hong Kong,Dawan Shipping Company Limited ,Alpha Duke Group Limited ,Palau,Chittagong,Bangladesh,09-11-2015
2015,8307416,Star Vega,Bulk Carrier,24943,,1985,Panama ,,Dekoil Incorporated,Greece,Dekoil Incorporated,GM Star Vega Compania Naviera S.A.  ,Panama,Alang,India,08-05-2015
2015,7725726,Captain Nihat,Bulk Carrier,11632,,1980,Georgia ,,Derpina Denizcilik ve Ticaret Limited Sirketi,Turkey,Derpina Denizcilik ve Ticaret Limited Sirketi,Tanura Shipping & Trading Incorporated,St. Kitts-Nevis,Alang,India,08-05-2015
2015,9197313,Lysblink Seaways,General Cargo With Container Capacity,7409,,2000,United Kingdom,,DFDS A/S,Denmark,DFDS Logistics AS  ,DFDS Logistics Rederi AS,Norway,Rosneath,United Kingdom,19-04-2015
2015,8316534,He Yuan,Bulk Carrier,27893,,1985,Panama ,,Dia Yuan International Shipping Company Limited,Hong Kong,Dia Yuan International Shipping Company Limited,Hai Yuan Shipping Limited,Hong Kong,Chittagong,Bangladesh,09-04-2015
2015,8750871,Ocean Epoch,Drill Platform,10620,,1977,Marshall Islands ,,Diamond Offshore Drilling Incorporated,United States of America,Diamond Offshore Drilling Incorporated,Diamond Offshore General Company,United States of America,Alang,India,13-05-2015
2015,8755742,Ocean Yatzy,Drill Platform,14230,,1989,Marshall Islands ,,Diamond Offshore Drilling Incorporated,United States of America,Diamond Offshore Services Company  ,Diamond Offshore Limited,Marshall Islands,Aliaga,Turkey,17-05-2015
2015,8755807,Ocean Concord,Drill Platform,9129,,1975,Marshall Islands ,,Diamond Offshore Drilling Incorporated,United States of America,Diamond Offshore Services Company  ,Diamond Offshore Limited,Marshall Islands,Aliaga,Turkey,28-03-2015
2015,8755833,Ocean Winner,Drill Platform,11862,,1976,Marshall Islands ,,Diamond Offshore Drilling Incorporated  ,United States of America,Diamond Offshore Services Company  ,Diamond Offshore Limited,Marshall Islands,Aliaga,Turkey,30-07-2015
2015,9077460,Garnet,Fully Cellular Containership,53519,,1995,Marshall Islands,,Diana Shipping Incorporated ,Greece,Diana Shipping Incorporated ,Lemongina Incorporated ,Marshall Islands,Chittagong,Bangladesh,05-10-2015
2015,8905828,Steel Titan,Bulk Carrier,36448,,1991,Liberia ,,Dianik Bross Shipping Corporation S.A.,Greece,Dianik Bross Shipping Corporation S.A.,Steelships Five LLC  ,LIberia,Chittagong,Bangladesh,09-03-2015
2015,8408868,Tropical Mist,Reefer,9749,,1986,Bahamas,,Dole Food Company ,United States of America,Dole Food Company ,Ventura Trading Limited ,Costa Rica,Alang,India,28-02-2015
2015,9081849,Lotus,Bulk Carrier,38859,,1995,St. Kitts-Nevis,,Doo Nam Shipping Company Limited ,South Korea,Doo Nam Shipping Company Limited ,Lotus Sun Shipping Limited S.A. ,Panama,Chittagong,Bangladesh,18-10-2015
2015,8107103,Skaubryn,Vehicle Carrier,43312,,1982,Panama ,,Doriko Limited,South Korea,Doriko Limited,Kingston Shipping SA  ,Panama,Chittagong,Bangladesh,24-03-2015
2015,9041459,Golden Trader,Bulk carrier,28420,,1994,Liberia,,Dragnis Group ,Greece,Goldenport Shipmanagement Limited ,Melia Shipping Limited ,Malta,Alang,India,30-03-2014
2015,9031064,MSC Ada,Fully Cellular Containership,19573,,1993,Liberia,,Dragnis Group ,Greece,Goldenport Shipmanagement Limited ,Ada Maritime S.A. ,Liberia,Alang,India,27-01-2015
2015,8405787,Tressa 7,Bulk Carrier,13790,,1985,St. Kitts-Nevis ,,East Grand Shipping Company Limited,Hong Kong,East Grand Shipping Company Limited,K&H Shipping Limited,Hong Kong,Chittagong,Bangladesh,06-04-2015
2015,7367873,Silver Hope,General Cargo,2905,,1974,Cambodia ,,East Marine Company Limited  ,Russia,East Marine Company Limited  ,Arnedo Finance Incorporated,British Virgin Islands,Chittagong,Bangladesh,20-02-2015
2015,8918253,Zheng Yang,General Cargo With Container Capacity,17331,,1991,Panama ,,Eastern Rain International Ship Management Company Limited,China,Eastern Rain International Ship Management Company Limited,Zhong Qiang Shipping S.A.,Hong Kong,Chittagong,Bangladesh,26-05-2015
2015,8912625,Sia,Bulk carrier,25891,,1990,Palau,,Eddie Steamship Company Limited ,Taiwan,Eddie Steamship Company Limited ,Sea Explorer Marine Corporation ,Panama,Alang,India,31-03-2015
2015,8511720,Amira Amal,Bulk Carrier,15832,,1985,Belize ,,El Amira Maritime Agencies Company,Egypt,El Amira Maritime Agencies Company,El Layla Shipping Company SA,Belize,Gadani,Pakistan,16-01-2015
2015,8307430,Amira Nadya,Bulk Carrier,24943,,1985,Tuvalu ,,El-Amira For Maritime Agencies,Egypt,El-Amira For Maritime Agencies,Youssef Maritime Company S.A.,Marshall Islands,Gadani,Pakistan,27-05-2015
2015,8610019,Castillo de Plasencia,Combined Chemical And Oil Tanker,7901,,1987,Bahamas ,,Empresa Naviera Elcano S.A.,Spain,Empresa Naviera Elcano S.A.,Lauria Shipping S.A.,Madeira,Alang,India,14-06-2015
2015,7364326,Agri,General Cargo,1597,,1974,Turkey ,,Emsan Insaat Malzemeleri Sanayii ve Ticaret A.S.,Turkey,Emsan Insaat Malzemeleri Sanayii ve Ticaret A.S.,Emsan Insaat Malzemeleri Sanayii ve Ticaret A.S.,Turkey,Aliaga,Turkey,07-05-2015
2015,5247524,Miracle,Livestock,967,,1961,Togo ,,Enamar Management Limited,Syria,Enamar Management Limited,Livestock International  ,Panama,Aliaga,Turkey,07-06-2015
2015,6519168,Camo,Roll On Roll Off,319,,1965,Belize ,,Enermar Trasporti S.r.l.,Italy,Enermar Trasporti S.r.l.,Enermar Trasporti S.r.l.,Italy,Aliaga,Turkey,11-04-2014
2015,8751083,Octopus,Drill Platform,11229,,1975,St. Kitts-Nevis,,ENSCO Plc ,United Kingdom,Pride International Incorporated ,Global Offshore Drilling Limited ,Liberia,Alang,India,02-12-2015
2015,9050383,Bergen Max,Bulk Carrier,39012,,1994,Isle of Man ,,Enterprises Shipping & Trading S.A.,Greece,Enterprises Shipping & Trading S.A.,Ikeston Star Shipping Incorporated,British Virgin Islands,Gadani,Pakistan,28-05-2015
2015,9050371,Miden Max,Bulk Carrier,39012,,1993,Isle of Man ,,Enterprises Shipping & Trading S.A.,Greece,Enterprises Shipping & Trading S.A.,Spelman International Corporation,British Virgin Islands,Gadani,Pakistan,15-07-2015
2015,9159567,Newcastle Max,Bulk Carrier,38364,,1997,Isle of Man ,,Enterprises Shipping & Trading S.A. ,Greece,Enterprises Shipping & Trading S.A. ,Wilmot Ocean Corporation ,Liberia,Chittagong,Bangladesh,11-12-2015
2015,9108300,Iron King,Bulk Carrier,81155,,1996,Isle of Man ,,Enterprises Shipping & Trading S.A.  ,Greece,Enterprises Shipping & Trading S.A.  ,Frontier Maritime Limited,Isle of Man,Alang,India,21-05-2015
2015,9116747,Iron Queen,Bulk Carrier,81155,,1996,Isle of Man ,,Enterprises Shipping & Trading S.A.  ,Greece,Enterprises Shipping & Trading S.A.  ,Breeze Shipping United  ,Cayman Islands,Gadani,Pakistan,13-05-2015
2015,9132686,Constantia,Bulk Carrier,83658,,1996,Bahamas ,,Enterprises Shipping & Trading S.A.  ,Greece,Enterprises Shipping & Trading S.A.  ,Erasmus Maritime Incorporated,Marshall Islands,Gadani,Pakistan,22-05-2015
2015,9190913,Glory Claire,Bulk Carrier,83850,,2000,Marshall Islands ,,Eregli Denizcilik A.S.,Turkey,Eregli Denizcilik A.S.,Glory Claire Limited ,British Virgin Islands,Gadani,Pakistan,28-05-2015
2015,7342500,Ocean-N.,Fire Fighting Tug/Supply,1080,,1975,Comoros ,,ESL Integrated Services Limited,Panama,ESL Integrated Services Limited,ESL Integrated Services Limited,Panama,Gadani,Pakistan,26-12-2014
2015,6915635,Trabunker,Product Tanker,1141,,1969,Panama ,,Essco Hellas Limited,Greece,Essco Hellas Limited,Essco Pioneer S.A.,Panama,Aliaga,Turkey,27-07-2015
2015,9045376,Varg Star,Tanker (Unspecified),38792,,1992,Bahamas ,,Estoril Navigation Company Limited,Greece,Estoril Navigation Company Limited,Suerte Navigation Company Limited,Liberia,Gadani,Pakistan,10-07-2015
2015,8318544,Andi 1,General Cargo With Container Capacity,11731,,1985,St. Kitts-Nevis ,,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopia,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopia,Alang,India,04-07-2015
2015,8318556,Netsa 1,General Cargo With Container Capacity,11731,,1985,St. Kitts-Nevis ,,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopia,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopian Shipping and Logistics Service Enterprise  ,Ethiopia,Alang,India,11-07-2015
2015,8901884,Tiger Bridge,Fully Cellular Containership,24495,,1990,Marshall Islands,,Euroseas Limited ,Greece,Eurobulk Limited ,Tiger Navigation Corporation ,Marshall Islands,Chittagong,Bangladesh,07-11-2015
2015,9053232,Marinos,Fully Cellular Containership,16236,,1993,Liberia,,Euroseas Limited ,Greece,Eurobulk Limited ,Xingang Shipping Limited,Liberia,Chittagong,Bangladesh,30-11-2015
2015,8901391,Despina P.,Fully Cellular Containership,22712,,1990,Panama,,Euroseas Limited ,Greece,Eurobulk Limited ,Pilory Associates Corporation ,Hong Kong,Chittagong,Bangladesh,30-12-2015
2015,9007207,Indisun I,Tanker,11433,,1992,Belize,,Evangrove Shipping Limited ,Hong Kong,Evangrove Shipping Limited ,Navigation Shipping Line Limited ,Hong Kong,Alang,India,11-03-2015
2015,8910134,Indisun II,Tanker,11433,,1991,Belize,,Evangrove Shipping Limited ,Hong Kong,Evangrove Shipping Limited ,Navigation Shipping Line Limited ,Hong Kong,Alang,India,17-03-2015
2015,9012836,Crown 1,Fully Cellular Containership,12404,,1992,St. Kitts-Nevis ,,Evergreen Marine Group,Taiwan,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Taiwan,Chittagong,Bangladesh,11-05-2015
2015,9012848,Chart 1,Fully Cellular Containership,12405,,1992,St. Kitts-Nevis ,,Evergreen Marine Group,Taiwan,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Taiwan,Chittagong,Bangladesh,11-05-2015
2015,9012850,Corona 1,Fully Cellular Containership,12405,,1992,St. Kitts-Nevis ,,Evergreen Marine Group,Taiwan,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Evergreen Marine Corporation (Taiwan) Limited (Evergreen Line) ,Taiwan,Chittagong,Bangladesh,12-05-2015
